pickup_datetime,fare_amount,fare_class,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2010-04-18 03:51:20 UTC,16.9,1,-74.005961,40.735509,-73.972839,40.688276,2
2010-04-17 22:21:53 UTC,5.3,0,-73.97326,40.790317,-73.959588,40.798577,2
2010-04-19 17:07:36 UTC,7.7,0,-73.978814,40.76118,-73.963459,40.758479,1
2010-04-15 10:37:13 UTC,16.5,1,-73.953079,40.791648,-73.992825,40.750871,1
2010-04-23 20:19:25 UTC,12.1,1,-74.015651,40.70995,-73.986589,40.725774,1
2010-04-19 07:19:58 UTC,5.7,0,-74.004188,40.747657,-73.986224,40.740311,1
2010-04-13 12:08:55 UTC,6.5,0,-73.993573,40.738497,-73.990158,40.732586,2
2010-04-20 20:10:21 UTC,6.1,0,-73.956867,40.784242,-73.972203,40.791429,3
2010-04-14 17:32:09 UTC,6.5,0,-73.980118,40.770756,-73.979265,40.761877,1
2010-04-21 14:15:50 UTC,8.9,0,-73.985573,40.759488,-73.983702,40.750657,1
2010-04-24 14:52:15 UTC,8.5,0,-73.955491,40.768423,-73.969371,40.769663,1
2010-04-20 15:32:34 UTC,6.1,0,-73.995623,40.749125,-73.991686,40.761545,1
2010-04-21 05:34:11 UTC,15.7,1,-73.894782,40.742616,-73.979224,40.773392,1
2010-04-24 18:13:40 UTC,5.3,0,-73.990114,40.723346,-73.980426,40.727113,2
2010-04-23 00:20:05 UTC,19.3,1,-74.005107,40.719882,-73.925936,40.759051,1
2010-04-16 19:18:39 UTC,8.5,0,-73.987559,40.73268,-73.994778,40.750262,1
2010-04-16 17:50:49 UTC,12.5,1,-73.963922,40.776878,-73.992105,40.754611,1
2010-04-16 19:40:26 UTC,6.1,0,-73.943827,40.777967,-73.960717,40.772532,2
2010-04-24 16:02:35 UTC,8.5,0,-74.007879,40.751495,-73.983605,40.750243,1
2010-04-20 09:45:00 UTC,4.9,0,-73.966295,40.765645,-73.959318,40.763147,1
2010-04-23 08:01:47 UTC,3.7,0,-73.966992,40.804502,-73.97182,40.797132,1
2010-04-14 01:26:41 UTC,11.7,1,-73.950741,40.779122,-73.951747,40.819429,1
2010-04-19 17:11:48 UTC,8.5,0,-73.957566,40.776862,-73.978684,40.766756,1
2010-04-13 13:22:11 UTC,4.1,0,-73.991285,40.749837,-73.991495,40.727432,1
2010-04-12 22:32:57 UTC,8.5,0,-73.975592,40.786897,-73.95,40.777246,1
2010-04-17 23:00:15 UTC,4.9,0,-73.964296,40.764586,-73.955746,40.776265,2
2010-04-15 17:36:25 UTC,8.9,0,-73.974459,40.7782,-73.943551,40.817808,1
2010-04-21 08:39:00 UTC,5.7,0,-73.96198,40.76287,-73.975117,40.763492,1
2010-04-19 09:48:18 UTC,5.3,0,-73.986543,40.749865,-73.988558,40.741017,1
2010-04-11 15:19:11 UTC,10.1,1,-73.956373,40.779785,-73.946901,40.810696,2
2010-04-22 20:51:08 UTC,7.3,0,-73.994838,40.726046,-74.010136,40.709608,1
2010-04-24 02:08:16 UTC,8.1,0,-73.979767,40.764429,-73.947536,40.782652,1
2010-04-18 23:09:02 UTC,12.5,1,-73.973984,40.748787,-74.004057,40.707525,2
2010-04-21 00:06:03 UTC,4.1,0,-74.002071,40.750737,-73.99115,40.75103,1
2010-04-18 03:05:06 UTC,15.7,1,-73.960233,40.71603,-73.988285,40.741029,1
2010-04-17 00:58:26 UTC,11.7,1,-73.990167,40.730607,-73.952386,40.768656,1
2010-04-19 14:01:18 UTC,6.9,0,-73.985965,40.740675,-73.975256,40.755897,1
2010-04-24 03:03:54 UTC,5.7,0,-73.999633,40.719503,-74.013484,40.709023,1
2010-04-20 08:55:53 UTC,5.3,0,-73.964785,40.757715,-73.974916,40.756794,1
2010-04-11 16:28:10 UTC,6.1,0,-73.967706,40.771607,-73.978883,40.762773,1
2010-04-12 00:14:16 UTC,8.1,0,-73.998343,40.713139,-73.983557,40.732687,1
2010-04-11 08:59:24 UTC,12.5,1,-73.980119,40.738878,-73.976729,40.78012,1
2010-04-15 21:11:27 UTC,6.9,0,-74.005558,40.745995,-73.986386,40.767,1
2010-04-23 14:05:40 UTC,21.7,1,-73.960994,40.806978,-73.988953,40.733828,1
2010-04-21 17:58:23 UTC,4.5,0,-73.957449,40.768786,-73.954399,40.779095,1
2010-04-18 21:59:34 UTC,6.1,0,-73.973319,40.78277,-73.966566,40.79944,1
2010-04-20 09:30:33 UTC,10.9,1,-73.978575,40.741212,-74.009578,40.726037,1
2010-04-14 19:52:26 UTC,10.9,1,-73.955864,40.771693,-73.973366,40.738076,1
2010-04-25 00:05:26 UTC,4.9,0,-73.964388,40.802478,-73.96067,40.815628,3
2010-04-14 23:03:26 UTC,20.9,1,-73.982876,40.771886,-73.985542,40.744373,1
2010-04-20 15:16:50 UTC,6.9,0,-73.986274,40.760208,-73.978266,40.760189,1
2010-04-24 16:41:32 UTC,3.7,0,-74.005417,40.746002,-74.004588,40.742091,2
2010-04-23 18:26:53 UTC,11.7,1,-73.981596,40.765824,-73.983008,40.739878,4
2010-04-15 22:23:49 UTC,4.5,0,-73.989398,40.741734,-74.000981,40.746357,1
2010-04-23 19:11:55 UTC,9.3,0,-73.948138,40.778757,-73.979549,40.76507,1
2010-04-12 20:44:56 UTC,5.3,0,-73.98348,40.745024,-73.981582,40.751327,2
2010-04-22 05:23:54 UTC,5.3,0,-73.989484,40.756915,-73.975708,40.758086,1
2010-04-19 19:21:02 UTC,5.7,0,-73.988149,40.726382,-73.978262,40.720392,1
2010-04-17 15:59:45 UTC,9.3,0,-73.949536,40.776981,-73.976233,40.765859,2
2010-04-17 23:44:46 UTC,15.3,1,-73.917422,40.743216,-73.996468,40.763553,1
2010-04-21 18:02:27 UTC,6.9,0,-74.000538,40.742419,-73.99766,40.763932,1
2010-04-11 07:33:02 UTC,4.9,0,-73.980368,40.736054,-73.993024,40.736768,1
2010-04-20 18:17:00 UTC,33.7,1,-73.790112,40.644003,-73.966137,40.689863,1
2010-04-22 15:44:42 UTC,8.5,0,-73.997727,40.736555,-73.979131,40.761925,1
2010-04-18 00:50:24 UTC,7.7,0,-73.98479,40.768449,-73.976686,40.751397,2
2010-04-19 10:54:24 UTC,6.9,0,-74.000006,40.761469,-73.984412,40.768292,1
2010-04-15 12:05:39 UTC,10.9,1,-73.992979,40.749584,-73.986748,40.756786,1
2010-04-11 10:30:30 UTC,8.9,0,-74.006332,40.718052,-73.979938,40.750657,1
2010-04-15 15:03:43 UTC,10.5,1,-73.972496,40.750909,-74.002375,40.733233,1
2010-04-14 11:30:00 UTC,8.9,0,-73.971052,40.760188,-73.994665,40.736483,2
2010-04-17 01:54:13 UTC,4.9,0,-73.977208,40.746609,-73.968429,40.759465,3
2010-04-12 16:36:12 UTC,5.3,0,-73.986639,40.742966,-73.975535,40.758592,1
2010-04-17 14:08:38 UTC,11.3,1,-74.00055,40.720749,-73.978322,40.748785,1
2010-04-14 22:43:15 UTC,9.3,0,-73.993123,40.727763,-73.9563,40.711972,1
2010-04-18 10:44:09 UTC,9.3,0,-73.956319,40.784597,-73.947224,40.818711,1
2010-04-16 08:08:44 UTC,49.57,1,-73.781086,40.645029,-73.980399,40.73364,1
2010-04-24 13:33:05 UTC,13.7,1,-73.95241,40.792417,-73.984377,40.748295,1
2010-04-16 22:15:56 UTC,5.3,0,-73.964468,40.807424,-73.959973,40.80114,1
2010-04-12 19:42:27 UTC,10.5,1,-73.99193,40.742291,-73.954242,40.770365,1
2010-04-17 12:08:40 UTC,4.9,0,-73.978228,40.783289,-73.964068,40.777108,1
2010-04-18 15:39:22 UTC,6.5,0,-73.995325,40.760481,-74.005351,40.744954,1
2010-04-18 13:02:00 UTC,6.1,0,-73.993085,40.752377,-73.974277,40.751952,1
2010-04-15 18:44:12 UTC,5.3,0,-73.97769,40.763256,-73.982691,40.769122,1
2010-04-18 16:47:24 UTC,3.7,0,-73.984451,40.779763,-73.982268,40.773829,1
2010-04-17 13:57:19 UTC,7.3,0,-73.978596,40.745128,-73.994293,40.750211,1
2010-04-12 19:43:32 UTC,8.5,0,-73.988538,40.725232,-74.00763,40.743388,1
2010-04-17 23:44:03 UTC,7.7,0,-73.993399,40.762237,-73.984706,40.758673,2
2010-04-21 15:22:32 UTC,49.57,1,-73.997732,40.744042,-73.776265,40.645955,1
2010-04-11 19:57:59 UTC,6.1,0,-73.992253,40.74278,-73.971541,40.7476,1
2010-04-25 01:26:02 UTC,23.3,1,-73.976737,40.788331,-74.006332,40.708037,1
2010-04-24 16:21:00 UTC,6.5,0,-73.999073,40.825797,-74.010988,40.807543,1
2010-04-19 20:21:00 UTC,12.9,1,-74.001198,40.716327,-73.964617,40.76424,5
2010-04-17 00:52:53 UTC,5.7,0,-73.992115,40.759033,-73.984932,40.747714,1
2010-04-11 23:00:41 UTC,13.3,1,-73.993387,40.736251,-73.978674,40.788371,1
2010-04-18 01:05:25 UTC,6.5,0,-73.965834,40.762533,-73.949298,40.771853,2
2010-04-15 00:50:07 UTC,6.9,0,-73.952406,40.798327,-73.970772,40.798321,3
2010-04-17 22:30:57 UTC,4.5,0,-73.98488,40.761159,-73.987387,40.768643,2
2010-04-20 08:18:54 UTC,10.1,1,-73.981461,40.784205,-73.979794,40.754598,1
2010-04-19 19:10:32 UTC,11.7,1,-73.960063,40.775525,-73.988872,40.741839,1
2010-04-13 13:21:30 UTC,6.5,0,-73.994082,40.745878,-74.002607,40.728477,1
2010-04-22 07:04:53 UTC,12.1,1,-73.982271,40.782987,-73.997347,40.737599,1
2010-04-16 13:16:21 UTC,10.5,1,-73.970654,40.759069,-73.95243,40.78387,1
2010-04-19 18:57:12 UTC,6.1,0,-74.003264,40.72709,-73.999994,40.74316,2
2010-04-23 17:39:15 UTC,4.9,0,-73.959093,40.777755,-73.955691,40.768384,4
2010-04-24 03:31:09 UTC,8.5,0,-73.98362,40.722913,-73.978189,40.750236,3
2010-04-14 15:44:56 UTC,14.5,1,-73.776606,40.645131,-73.779671,40.666463,1
2010-04-13 08:18:12 UTC,5.7,0,-73.957192,40.766555,-73.946029,40.780767,1
2010-04-15 20:32:58 UTC,11.7,1,-73.984666,40.754074,-73.951265,40.782667,1
2010-04-14 11:35:31 UTC,6.9,0,-73.96813,40.800921,-73.981685,40.780715,1
2010-04-24 22:23:24 UTC,6.9,0,-73.982037,40.764711,-74.004849,40.752047,1
2010-04-12 22:00:56 UTC,6.9,0,-73.974644,40.742081,-73.952725,40.766412,1
2010-04-24 15:53:06 UTC,12.5,1,-73.980498,40.758677,-73.998443,40.734967,1
2010-04-11 23:34:41 UTC,26.1,1,-73.9914,40.737572,-73.928703,40.864362,2
2010-04-19 14:16:49 UTC,13.3,1,-73.973435,40.738245,-73.981213,40.773287,1
2010-04-20 19:18:32 UTC,12.1,1,-73.999343,40.721074,-73.969949,40.762918,2
2010-04-19 12:28:26 UTC,4.5,0,-73.975735,40.757778,-73.976738,40.76416,1
2010-04-20 21:08:31 UTC,8.5,0,-73.967084,40.765005,-73.99114,40.750144,1
2010-04-20 07:40:16 UTC,8.5,0,-73.962845,40.755776,-73.987969,40.748631,1
2010-04-18 03:03:30 UTC,5.7,0,-73.976161,40.741605,-73.971252,40.754998,1
2010-04-17 01:06:28 UTC,8.9,0,-73.970356,40.762397,-73.980875,40.741462,1
2010-04-12 19:41:31 UTC,7.7,0,-74.007413,40.73253,-73.981877,40.763613,1
2010-04-17 20:24:10 UTC,12.5,1,-73.977777,40.7379,-73.975422,40.782019,1
2010-04-18 10:20:46 UTC,10.9,1,-73.985354,40.764615,-74.008629,40.719255,2
2010-04-23 12:35:46 UTC,8.5,0,-73.982408,40.761663,-73.964179,40.774685,2
2010-04-22 17:10:09 UTC,6.1,0,-73.992595,40.723909,-73.975669,40.722004,1
2010-04-20 13:53:47 UTC,12.1,1,-73.974204,40.79403,-73.966436,40.766889,1
2010-04-13 12:42:17 UTC,5.3,0,-73.950048,40.776203,-73.953287,40.788602,1
2010-04-23 17:12:05 UTC,5.3,0,-73.963844,40.773949,-73.97005,40.784246,1
2010-04-23 15:16:47 UTC,4.5,0,-73.978112,40.729521,-73.985567,40.723316,1
2010-04-11 11:08:40 UTC,12.5,1,-73.980329,40.734525,-73.978072,40.777143,1
2010-04-11 16:33:08 UTC,28.27,1,-73.87446,40.774019,-73.98224,40.763324,3
2010-04-20 04:13:16 UTC,16.1,1,-74.00395,40.725863,-73.950317,40.671014,2
2010-04-23 19:38:28 UTC,10.1,1,-73.977433,40.754994,-73.978059,40.729431,1
2010-04-18 21:20:09 UTC,8.9,0,-73.976322,40.780884,-73.959801,40.815385,1
2010-04-19 17:50:04 UTC,49.57,1,-74.005063,40.746564,-73.776384,40.645138,1
2010-04-24 17:50:14 UTC,12.5,1,-73.965058,40.759497,-73.999916,40.73051,1
2010-04-14 23:20:01 UTC,4.1,0,-73.995762,40.739314,-74.005391,40.743454,1
2010-04-12 13:57:59 UTC,7.7,0,-74.004244,40.742195,-73.992021,40.730905,2
2010-04-15 20:52:56 UTC,4.1,0,-73.985283,40.778345,-73.976814,40.785473,1
2010-04-15 20:40:34 UTC,5.3,0,-73.990018,40.741671,-73.977591,40.75345,1
2010-04-12 12:28:00 UTC,7.3,0,-73.992418,40.724187,-73.995388,40.744138,2
2010-04-16 22:37:38 UTC,4.9,0,-73.958826,40.768175,-73.9671,40.758388,2
2010-04-23 01:14:03 UTC,6.9,0,-73.944031,40.814729,-73.943007,40.821366,1
2010-04-16 11:05:12 UTC,7.3,0,-73.962722,40.775476,-73.971676,40.757574,1
2010-04-23 12:49:19 UTC,5.3,0,-73.984625,40.746111,-73.977331,40.75614,1
2010-04-21 10:46:50 UTC,5.7,0,-73.964009,40.767855,-73.953253,40.765247,1
2010-04-11 18:25:20 UTC,13.7,1,-73.980962,40.78444,-73.971168,40.759655,1
2010-04-18 15:42:33 UTC,25.3,1,-73.965715,40.759581,-73.986277,40.767617,2
2010-04-15 10:28:46 UTC,4.9,0,-73.991053,40.751037,-73.994421,40.759423,1
2010-04-16 21:36:12 UTC,10.9,1,-73.991996,40.724548,-73.970677,40.755699,1
2010-04-15 23:04:00 UTC,17.3,1,-73.990037,40.719205,-73.945228,40.802692,1
2010-04-21 22:30:13 UTC,6.1,0,-73.965979,40.805282,-73.949604,40.796359,1
2010-04-22 17:35:23 UTC,9.3,0,-73.974709,40.761454,-73.991823,40.73827,1
2010-04-17 18:14:55 UTC,5.3,0,-73.925218,40.761954,-73.939865,40.751413,2
2010-04-22 22:07:46 UTC,12.5,1,-73.994164,40.722542,-73.957945,40.719606,1
2010-04-24 13:45:06 UTC,8.1,0,-74.008434,40.715178,-73.989347,40.688646,1
2010-04-16 13:30:25 UTC,6.5,0,-73.989391,40.752777,-73.974341,40.755619,1
2010-04-23 18:58:21 UTC,10.9,1,-73.975169,40.765339,-74.00531,40.740341,1
2010-04-19 14:31:56 UTC,7.3,0,-73.970548,40.76455,-73.97474,40.749876,2
2010-04-16 06:50:43 UTC,9.3,0,-73.951415,40.770184,-73.980786,40.751211,1
2010-04-21 01:58:00 UTC,9.3,0,-74.00585,40.7412,-73.98124,40.782497,1
2010-04-14 17:48:25 UTC,13.7,1,-73.969526,40.762676,-73.996077,40.71896,1
2010-04-15 08:31:30 UTC,5.3,0,-73.963825,40.765349,-73.952387,40.766406,1
2010-04-19 12:13:59 UTC,6.1,0,-73.992033,40.745033,-73.980331,40.760227,2
2010-04-16 08:39:36 UTC,4.1,0,-73.983037,40.744281,-73.988846,40.737178,1
2010-04-18 01:40:35 UTC,8.5,0,-73.97818,40.725056,-74.005545,40.738839,2
2010-04-12 13:32:49 UTC,5.7,0,-73.98505,40.741982,-73.98114,40.750686,1
2010-04-11 23:22:23 UTC,5.3,0,-74.003999,40.747801,-73.99091,40.765783,1
2010-04-15 12:35:10 UTC,7.3,0,-73.971145,40.787903,-73.952788,40.783247,1
2010-04-23 18:36:57 UTC,15.3,1,-73.973509,40.757895,-74.007786,40.719615,1
2010-04-13 15:19:39 UTC,9.3,0,-73.995466,40.727081,-73.990029,40.751489,1
2010-04-15 16:05:35 UTC,6.1,0,-73.994853,40.745158,-74.005802,40.724942,1
2010-04-17 16:19:37 UTC,8.5,0,-73.995195,40.749729,-73.978197,40.763142,1
2010-04-17 18:09:40 UTC,4.1,0,-73.997824,40.751447,-74.004571,40.742007,1
2010-04-15 22:26:08 UTC,5.3,0,-73.980592,40.72163,-73.991884,40.72574,1
2010-04-13 23:55:44 UTC,11.3,1,-74.000452,40.729985,-73.984995,40.768524,2
2010-04-23 04:10:55 UTC,6.5,0,-73.991919,40.721852,-74.007019,40.704909,3
2010-04-19 12:51:14 UTC,16.1,1,-73.99392,40.75658,-74.012641,40.701643,2
2010-04-13 23:41:20 UTC,9.3,0,-74.00782,40.740491,-74.006306,40.707748,2
2010-04-17 12:48:14 UTC,12.5,1,-74.001738,40.71966,-73.986158,40.759962,1
2010-04-16 18:42:59 UTC,6.1,0,-73.997695,40.729284,-73.979147,40.728189,2
2010-04-13 11:51:52 UTC,3.7,0,-73.991121,40.745212,-73.988853,40.752732,1
2010-04-15 12:08:32 UTC,5.7,0,-74.000271,40.742948,-73.995333,40.749626,1
2010-04-22 03:05:42 UTC,20.1,1,-74.006131,40.741328,-73.93971,40.797883,3
2010-04-20 23:53:06 UTC,13.3,1,-73.976263,40.739915,-73.948813,40.794683,1
2010-04-16 15:27:01 UTC,10.1,1,-73.96666,40.753243,-73.987968,40.769818,1
2010-04-15 11:23:45 UTC,8.9,0,-74.0053,40.739547,-73.982593,40.75731,1
2010-04-23 06:30:04 UTC,4.5,0,-73.991015,40.750343,-73.984405,40.743293,1
2010-04-22 00:04:53 UTC,18.5,1,-74.004557,40.742063,-73.94999,40.682636,3
2010-04-13 10:59:46 UTC,6.9,0,-74.002702,40.718571,-73.99524,40.74235,1
2010-04-13 10:21:11 UTC,7.3,0,-73.973995,40.779339,-73.992284,40.761009,1
2010-04-14 16:20:23 UTC,4.5,0,-73.964947,40.806771,-73.972655,40.796171,1
2010-04-16 21:18:43 UTC,30.9,1,-73.864368,40.770026,-73.991086,40.660862,1
2010-04-20 22:03:51 UTC,8.9,0,-73.982322,40.772966,-73.961621,40.75605,3
2010-04-14 11:07:10 UTC,6.5,0,-73.984539,40.748776,-73.996953,40.729734,1
2010-04-21 23:54:46 UTC,11.3,1,-73.954919,40.783348,-73.988642,40.739526,1
2010-04-23 22:41:32 UTC,8.1,0,-73.989906,40.767137,-73.968637,40.754624,1
2010-04-20 20:49:04 UTC,10.1,1,-73.977379,40.75798,-73.997683,40.721536,1
2010-04-15 09:09:30 UTC,8.9,0,-73.992874,40.742575,-73.972107,40.762429,1
2010-04-20 00:03:44 UTC,14.9,1,-73.980037,40.783743,-73.97554,40.733157,3
2010-04-24 20:16:04 UTC,8.1,0,-73.98893,40.734917,-74.006902,40.730332,3
2010-04-13 10:33:25 UTC,6.9,0,-73.97586,40.74937,-74.00216,40.739662,2
2010-04-21 10:42:47 UTC,8.5,0,-73.974883,40.787546,-73.969126,40.764281,1
2010-04-16 00:21:53 UTC,17.3,1,-74.007486,40.705397,-73.952136,40.777161,1
2010-04-24 01:44:32 UTC,4.1,0,-73.990915,40.761152,-73.989956,40.767357,3
2010-04-12 15:42:03 UTC,9.3,0,-73.956428,40.775521,-73.978878,40.755814,1
2010-04-20 11:20:47 UTC,10.9,1,-73.96517,40.760099,-73.979549,40.775186,1
2010-04-21 09:03:20 UTC,12.9,1,-73.961742,40.773561,-73.991172,40.738648,1
2010-04-12 19:01:52 UTC,3.7,0,-73.987217,40.750114,-73.981729,40.755509,1
2010-04-17 00:10:08 UTC,11.3,1,-73.978791,40.744994,-73.987506,40.719997,2
2010-04-12 03:37:00 UTC,7.3,0,-74.000083,40.734868,-73.980798,40.734165,5
2010-04-11 19:10:11 UTC,19.3,1,-73.998718,40.734776,-73.964655,40.803991,1
2010-04-24 02:40:57 UTC,6.5,0,-73.983867,40.7319,-73.992471,40.749298,1
2010-04-23 10:37:51 UTC,7.3,0,-73.974969,40.76513,-73.990968,40.74374,1
2010-04-14 18:16:55 UTC,11.3,1,-73.991806,40.74433,-74.012581,40.706801,1
2010-04-14 21:58:47 UTC,8.1,0,-73.969632,40.795077,-73.945964,40.804654,2
2010-04-15 19:00:48 UTC,5.3,0,-73.97701,40.72627,-73.981578,40.736592,2
2010-04-22 14:33:27 UTC,13.7,1,-73.964136,40.771135,-73.990474,40.736782,1
2010-04-11 17:20:04 UTC,9.7,0,-73.986808,40.761362,-74.001211,40.762564,1
2010-04-11 21:34:15 UTC,5.3,0,-73.983097,40.761617,-73.984936,40.751216,1
2010-04-12 17:48:17 UTC,5.3,0,-73.961593,40.79603,-73.979373,40.771732,2
2010-04-23 18:57:27 UTC,14.9,1,-74.009358,40.703667,-73.980218,40.748385,1
2010-04-20 18:53:25 UTC,8.1,0,-73.830371,40.759494,-73.821478,40.746042,1
2010-04-13 14:07:57 UTC,4.1,0,-73.951158,40.777664,-73.951989,40.784593,1
2010-04-12 10:54:08 UTC,32.67,1,-73.862845,40.769169,-73.991333,40.749674,1
2010-04-22 22:19:29 UTC,4.5,0,-73.983766,40.744064,-73.988598,40.748567,1
2010-04-22 08:06:45 UTC,7.3,0,-73.971181,40.760478,-73.990502,40.750678,1
2010-04-11 18:33:14 UTC,6.5,0,-73.9846,40.764324,-73.987671,40.777919,1
2010-04-19 06:43:00 UTC,14.9,1,-73.781963,40.644805,-73.754335,40.694817,1
2010-04-17 21:21:02 UTC,6.9,0,-73.987959,40.738008,-74.003138,40.744144,2
2010-04-14 03:42:17 UTC,28.27,1,-73.9961,40.723464,-73.844138,40.728418,1
2010-04-18 15:15:53 UTC,12.1,1,-73.941177,40.792246,-73.964655,40.760251,1
2010-04-22 08:00:38 UTC,6.9,0,-73.998204,40.73544,-73.992707,40.723725,1
2010-04-13 10:15:31 UTC,4.9,0,-73.972508,40.765132,-73.977761,40.766846,1
2010-04-20 21:05:40 UTC,10.5,1,-73.977881,40.752989,-73.948613,40.77385,3
2010-04-11 08:43:28 UTC,5.3,0,-73.988526,40.748526,-73.977698,40.75793,1
2010-04-20 19:48:35 UTC,9.3,0,-73.977376,40.76277,-74.005568,40.748196,1
2010-04-23 22:59:47 UTC,7.3,0,-73.985869,40.767646,-73.998429,40.756803,1
2010-04-18 13:21:34 UTC,8.5,0,-73.978878,40.764361,-73.991669,40.749917,1
2010-04-24 00:22:43 UTC,11.3,1,-73.996019,40.739218,-73.971786,40.786093,1
2010-04-22 21:32:50 UTC,16.1,1,-73.972489,40.756113,-74.005283,40.717492,1
2010-04-22 13:05:54 UTC,5.3,0,-73.959353,40.780031,-73.953593,40.772767,1
2010-04-23 08:51:04 UTC,8.1,0,-73.985513,40.759573,-73.983029,40.750464,1
2010-04-12 00:53:00 UTC,8.9,0,-73.99992,40.738678,-73.970102,40.756993,5
2010-04-22 13:58:10 UTC,4.5,0,-73.986197,40.756833,-73.993459,40.749636,1
2010-04-14 08:48:38 UTC,10.1,1,-73.990937,40.755571,-73.97147,40.754577,1
2010-04-21 22:45:08 UTC,12.5,1,-73.991956,40.729514,-73.980066,40.77535,3
2010-04-23 17:46:23 UTC,7.7,0,-73.968142,40.762761,-73.951449,40.774035,1
2010-04-12 09:11:34 UTC,19.7,1,-73.978158,40.786397,-74.006349,40.713981,1
2010-04-19 18:11:46 UTC,8.9,0,-73.975002,40.741616,-73.986742,40.761662,1
2010-04-14 23:25:08 UTC,20.1,1,-73.991218,40.719556,-73.968577,40.79932,1
2010-04-14 05:17:00 UTC,10.5,1,-73.975198,40.729053,-73.992648,40.763353,1
2010-04-25 01:01:28 UTC,3.3,0,-73.938146,40.796518,-73.9433,40.796186,1
2010-04-20 23:02:54 UTC,4.1,0,-74.003845,40.726159,-73.997527,40.730076,1
2010-04-24 19:51:12 UTC,6.1,0,-73.947689,40.770664,-73.965347,40.754962,1
2010-04-19 15:00:58 UTC,10.9,1,-73.955548,40.782693,-73.980023,40.74913,1
2010-04-23 18:53:32 UTC,9.3,0,-73.970451,40.757965,-73.944361,40.794015,1
2010-04-25 01:12:13 UTC,4.9,0,-73.982804,40.757125,-73.972827,40.754851,1
2010-04-21 19:30:03 UTC,9.3,0,-73.95389,40.779,-73.984161,40.780495,2
2010-04-21 18:32:23 UTC,6.1,0,-73.948041,40.778777,-73.963577,40.773733,1
2010-04-13 08:44:39 UTC,7.3,0,-73.979625,40.74515,-73.972708,40.76159,1
2010-04-23 13:23:12 UTC,4.5,0,-73.974831,40.752366,-73.98513,40.741132,1
2010-04-13 11:09:44 UTC,12.9,1,-73.968933,40.761156,-74.005514,40.727402,2
2010-04-24 11:26:43 UTC,7.7,0,-74.008334,40.74741,-74.006547,40.731559,1
2010-04-20 14:04:12 UTC,9.7,0,-73.961997,40.764045,-73.974247,40.73699,1
2010-04-13 20:25:25 UTC,21.7,1,-73.873021,40.774129,-73.972751,40.790811,1
2010-04-20 09:38:05 UTC,4.1,0,-73.985934,40.777536,-73.979541,40.786643,1
2010-04-13 21:23:32 UTC,5.7,0,-73.96855,40.759726,-73.95381,40.767285,2
2010-04-20 18:20:03 UTC,4.5,0,-73.985069,40.741589,-73.974361,40.750666,1
2010-04-17 17:43:47 UTC,10.5,1,-73.968188,40.762627,-74.001633,40.74503,1
2010-04-22 00:42:10 UTC,5.7,0,-74.00557,40.740537,-73.993071,40.732494,2
2010-04-18 18:58:17 UTC,12.5,1,-73.989617,40.735652,-73.95451,40.786757,1
2010-04-16 01:00:44 UTC,6.5,0,-74.00537,40.739842,-74.010119,40.714362,1
2010-04-21 19:24:21 UTC,5.3,0,-73.976551,40.739565,-73.987976,40.728103,2
2010-04-11 22:56:12 UTC,5.3,0,-73.968129,40.755279,-73.971805,40.764381,1
2010-04-11 20:55:52 UTC,5.3,0,-73.976393,40.748471,-73.963033,40.758144,1
2010-04-16 10:22:35 UTC,3.7,0,-73.983063,40.781749,-73.981701,40.776894,1
2010-04-22 21:19:41 UTC,7.3,0,-73.973037,40.764121,-73.991187,40.750147,1
2010-04-12 19:32:29 UTC,11.7,1,-74.00169,40.722575,-73.981322,40.769065,3
2010-04-11 08:16:42 UTC,20.5,1,-73.964447,40.807401,-73.873153,40.774364,1
2010-04-24 01:40:00 UTC,3.3,0,-73.979005,40.744373,-73.974427,40.74411,1
2010-04-23 23:41:49 UTC,6.9,0,-73.981791,40.728357,-74.000515,40.729756,1
2010-04-20 14:59:20 UTC,5.3,0,-73.944928,40.783167,-73.95518,40.780049,1
2010-04-17 18:56:21 UTC,3.7,0,-73.97917,40.727866,-73.980663,40.72166,1
2010-04-24 11:38:33 UTC,12.1,1,-73.97466,40.788038,-73.976983,40.754329,2
2010-04-14 21:08:35 UTC,6.9,0,-73.975743,40.757173,-73.957046,40.783222,1
2010-04-21 21:19:55 UTC,6.9,0,-73.964936,40.766575,-73.958952,40.7779,1
2010-04-12 17:25:28 UTC,9.7,0,-73.939954,40.751483,-73.962935,40.759318,1
2010-04-18 21:59:47 UTC,21.7,1,-73.994861,40.750126,-73.939504,40.853446,1
2010-04-24 23:22:45 UTC,12.1,1,-73.983529,40.730146,-73.952179,40.781421,1
2010-04-17 00:37:46 UTC,5.7,0,-73.977082,40.747123,-73.965239,40.758261,1
2010-04-14 20:10:34 UTC,12.1,1,-73.996894,40.762885,-74.017732,40.708189,1
2010-04-15 09:12:06 UTC,8.1,0,-73.974663,40.757207,-73.986422,40.741865,1
2010-04-12 13:17:48 UTC,6.1,0,-73.982262,40.768253,-73.987837,40.779563,1
2010-04-18 21:52:24 UTC,11.7,1,-73.981171,40.749525,-73.96815,40.799607,2
2010-04-24 07:13:56 UTC,3.3,0,-74.006043,40.740076,-74.0071,40.743892,1
